row_id,ls_number,name,gender,party,department,rank,rank_comment,appointment_begin,appointment_end,house,constituency,state,ministry_name,ministry_category,ministry_category2,comments,pid,start_source,end_source
1123,2,S K Patil,M,INC,,CM,,"Saturday, 29 March 1958","Monday, 24 August 1959",Lok Sabha,Banaskantha,Gujarat,transport,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication
1124,2,S K Patil,M,INC,,CM,Additional Charge,"Saturday, 29 August 1959","Tuesday, 10 April 1962",Lok Sabha,Banaskantha,Gujarat,irrigation & power,"irrigation, power & energy",,,,Council of Ministers Publication,Council of Ministers Publication
1125,2,S K Patil,M,INC,,CM,,"Monday, 24 August 1959","Tuesday, 10 April 1962",Lok Sabha,Banaskantha,Gujarat,food & agriculture,"food, consumer affairs, public distribution",,,,Council of Ministers Publication,Council of Ministers Publication
1126,2,Bali Ram Bhagat,M,INC,,DCM,,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Arrah,Bihar,finance,finance,,,,Council of Ministers Publication,Council of Ministers Publication
1127,2,K D Malaviya,M,INC,,MoS,,"Wednesday, 17 April 1957","Thursday, 25 April 1957",Lok Sabha,Domariagaj,Uttar Pradesh,"steel, mines & fuel","steel, coal, mines, oil, petrol, chemicals, fertillizers",,,,Council of Ministers Publication,Council of Ministers Publication
1128,2,K D Malaviya,M,INC,,CM,,"Thursday, 25 April 1957","Tuesday, 10 April 1962",Lok Sabha,Domariagaj,Uttar Pradesh,mines & oil,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,,Council of Ministers Publication,Council of Ministers Publication
1129,2,L N Mishra,M,INC,,DCM,,"Monday, 22 August 1960","Tuesday, 10 April 1962",Lok Sabha,Saharsa,Bihar,planning,"statistics, planning and program implementation",,,,Council of Ministers Publication,Council of Ministers Publication
1130,2,L N Mishra,M,INC,,DCM,,"Monday, 22 August 1960","Tuesday, 10 April 1962",Lok Sabha,Saharsa,Bihar,labour & employment,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication
1131,2,Shyam Nandan Mishra,M,JP,,DCM,,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Begusarai,Bihar,planning,"statistics, planning and program implementation",,,,Council of Ministers Publication,Council of Ministers Publication
1132,2,V K Krishna Menon,M,IND,,CM,,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Trivandrum,Kerala,defence,defence,,,,Council of Ministers Publication,Council of Ministers Publication
1133,2,Raghuramiah Kotha,M,INC,,DCM,,"Tuesday, 21 May 1957","Tuesday, 10 April 1962",Lok Sabha,Guntur,Andhra Pradesh,defence,defence,,,,Council of Ministers Publication,Council of Ministers Publication
1134,2,Raj Bahadur,M,INC,,MoS,,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Bharatpur,Rajasthan,transport & communications,"transport: shipping, railways, civil aviation, tourism",communication,,,Council of Ministers Publication,Council of Ministers Publication
1135,2,K C Reddy,M,INC,,CM,,"Wednesday, 17 April 1957","Wednesday, 5 April 1961",Lok Sabha,Chikallapur,Mysore,works & housing,"works, housing, urban development",,,,Council of Ministers Publication,Council of Ministers Publication
1136,2,K C Reddy,M,INC,,CM,,"Wednesday, 17 April 1957","Wednesday, 5 April 1961",Lok Sabha,Chikallapur,Mysore,supply,supply,,,,Council of Ministers Publication,Council of Ministers Publication
1137,2,K C Reddy,M,INC,,CM,,"Wednesday, 5 April 1961","Tuesday, 10 April 1962",Lok Sabha,Chikallapur,Mysore,commerce & industry,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication
1138,2,B Gopala Reddi,M,INC,Economic Affairs,MoS,,"Sunday, 2 March 1958","Saturday, 10 May 1958",Rajya Sabha,,Andhra Pradesh,economic affairs,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication
1139,2,B Gopala Reddi,M,INC,,MoS,,"Saturday, 10 May 1958","Friday, 7 April 1961",Rajya Sabha,,Andhra Pradesh,revenue & expenditure,finance,,,,Council of Ministers Publication,Council of Ministers Publication
1140,2,B Gopala Reddi,M,INC,,MoS,,"Wednesday, 5 April 1961","Tuesday, 10 April 1962",Rajya Sabha,,Andhra Pradesh,"works, housing & supply","works, housing, urban development",supply,,,Council of Ministers Publication,Council of Ministers Publication
1141,2,Manubhai Shah,M,INC,,MoS,,"Wednesday, 17 April 1957","Thursday, 25 April 1957",Lok Sabha,Jamnagar,Gujarat,commerce & industry,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication
1142,2,Manubhai Shah,M,INC,,MoS,,"Thursday, 25 April 1957","Tuesday, 10 April 1962",Lok Sabha,Jamnagar,Gujarat,industry,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication
1143,2,Kalu Lal Shrimali,M,INC,,MoS,,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Rajya Sabha,,Rajasthan,education,education,,,,Council of Ministers Publication,Council of Ministers Publication
1144,2,Kalu Lal Shrimali,M,INC,,MoS,,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Rajya Sabha,,Rajasthan,scientific research,scientific research,,,,Council of Ministers Publication,Council of Ministers Publication
1145,2,Kalu Lal Shrimali,M,INC,,MoS,,"Thursday, 10 April 1958","Tuesday, 10 April 1962",Rajya Sabha,,Rajasthan,education,education,,,,Council of Ministers Publication,Council of Ministers Publication
1146,2,Satya Narayan,M,INC,,MoS,,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Darbhanga,Bihar,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication
1147,2,P Subbarayan,M,INC,,CM,,"Wednesday, 2 September 1959","Tuesday, 10 April 1962",Lok Sabha,Tiruchengode,Madras,transport & communications,"transport: shipping, railways, civil aviation, tourism",communication,,,Council of Ministers Publication,Council of Ministers Publication
1148,2,Ashok K Sen,M,INC,,CM,,"Wednesday, 17 April 1957","Monday, 12 May 1958",Lok Sabha,Calcutta North West,West Bengal,law,law & justice,,,,Council of Ministers Publication,Council of Ministers Publication
1149,2,Ashok K Sen,M,INC,,CM,,"Monday, 12 May 1958","Tuesday, 10 April 1962",Lok Sabha,Calcutta North West,West Bengal,law,law & justice,,,,Council of Ministers Publication,Council of Ministers Publication
1150,2,Swaran Singh,M,INC,,CM,,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Jullunder,Punjab,"steel, mines & fuel","steel, coal, mines, oil, petrol, chemicals, fertillizers",,,,Council of Ministers Publication,Council of Ministers Publication
1151,1,Maulana Abul Kalam Azad,M,INC,,CM,,"Tuesday, 13 May 1952","Wednesday, 17 April 1957",Lok Sabha,Gurgaon,Punjab,natural resources,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,,Council of Ministers Publication,Council of Ministers Publication
1152,2,Jai Sukh Lal Hathi,M,INC,,DCM,,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Halar,Bombay,irrigation & power,"irrigation, power & energy",,,,Council of Ministers Publication,Council of Ministers Publication
1153,2,P S Deshmukh,M,INC,,MoS,,"Wednesday, 17 April 1957","Thursday, 25 April 1957",Lok Sabha,Amaravati,Maharashtra,food & agriculture,"food, consumer affairs, public distribution",,,,Council of Ministers Publication,Council of Ministers Publication
1154,2,P S Deshmukh,M,INC,,MoS,,"Thursday, 25 April 1957","Wednesday, 31 December 1958",Lok Sabha,Amaravati,Maharashtra,cooperation,"rural development, community development, panchayati raj, rural development",,,,Council of Ministers Publication,Council of Ministers Publication
1155,2,P S Deshmukh,M,INC,,CM,,"Wednesday, 31 December 1958","Monday, 9 April 1962",Lok Sabha,Amaravati,Maharashtra,agriculture,agriculture,,,,Council of Ministers Publication,Council of Ministers Publication
1156,2,Surendra Kumar Dey,M,INC,,MoS,,"Wednesday, 17 April 1957","Wednesday, 31 December 1958",Rajya Sabha,,Delhi,community development,"rural development, community development, panchayati raj, rural development",,,,Council of Ministers Publication,Council of Ministers Publication
1157,2,Surendra Kumar Dey,M,INC,,MoS,,"Wednesday, 31 December 1958","Tuesday, 10 April 1962",Rajya Sabha,,Delhi,community development & cooperation,"rural development, community development, panchayati raj, rural development",,,,Council of Ministers Publication,Council of Ministers Publication
1158,2,Mehr Chand Khanna,M,INC,,CM,,"Wednesday, 17 April 1957","Monday, 22 April 1957",Rajya Sabha,,West Bengal,rehabilitation,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication
1159,2,Mehr Chand Khanna,M,INC,,CM,,"Monday, 22 April 1957","Thursday, 26 October 1961",Rajya Sabha,,West Bengal,rehabilitation,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication
1160,2,Mehr Chand Khanna,M,INC,,CM,,"Monday, 22 April 1957","Thursday, 26 October 1961",Rajya Sabha,,West Bengal,minority affairs,"women, social justice, minority, tribal affairs",,,,Council of Ministers Publication,Council of Ministers Publication
1161,2,Mehr Chand Khanna,M,INC,,CM,,"Thursday, 26 October 1961","Tuesday, 10 April 1962",Rajya Sabha,,West Bengal,rehabilitation,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication
1162,3,D R Chavan,M,INC,,DCM,,"Tuesday, 8 May 1962","Wednesday, 27 May 1964",Lok Sabha,KARAD,Maharashtra,defence,defence,,,3_Maharashtra_16_1_0,Council of Ministers Publication,Council of Ministers Publication
1163,3,D R Chavan,M,INC,,DCM,,"Wednesday, 27 May 1964","Tuesday, 9 June 1964",Lok Sabha,KARAD,Maharashtra,defence,defence,,,3_Maharashtra_16_1_0,Council of Ministers Publication,Council of Ministers Publication
1164,3,D R Chavan,M,INC,,DCM,,"Monday, 15 June 1964","Tuesday, 11 January 1966",Lok Sabha,KARAD,Maharashtra,food & agriculture,"food, consumer affairs, public distribution",,,3_Maharashtra_16_1_0,Council of Ministers Publication,Council of Ministers Publication
1165,3,D R Chavan,M,INC,,DCM,,"Tuesday, 11 January 1966","Monday, 24 January 1966",Lok Sabha,KARAD,Maharashtra,food & agriculture,"food, consumer affairs, public distribution",,,3_Maharashtra_16_1_0,Council of Ministers Publication,Council of Ministers Publication
1166,3,D R Chavan,M,INC,,DCM,,"Monday, 24 January 1966","Monday, 14 February 1966",Lok Sabha,KARAD,Maharashtra,planning,"statistics, planning and program implementation",,,3_Maharashtra_16_1_0,Council of Ministers Publication,Council of Ministers Publication
1167,3,D R Chavan,M,INC,,DCM,,"Monday, 14 February 1966","Monday, 13 March 1967",Lok Sabha,KARAD,Maharashtra,"labour, employment & rehabilitation","labour, employment, rehabilitation",,,3_Maharashtra_16_1_0,Council of Ministers Publication,Council of Ministers Publication
1168,2,B N Datar,M,INC,,MoS,,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Belgaum,Mysore,home affairs,home affairs,,,,Council of Ministers Publication,Council of Ministers Publication
1169,2,R M Hajarnavis,M,INC,,DCM,,"Saturday, 4 January 1958","Tuesday, 10 April 1962",Lok Sabha,Chimur,Maharashtra,law,law & justice,,,,Council of Ministers Publication,Council of Ministers Publication
1170,2,Nityanand Kanungo,M,INC,,MoS,,"Wednesday, 17 April 1957","Thursday, 25 April 1957",Lok Sabha,Cuttack,Orissa,commerce & industry,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication
1171,2,Nityanand Kanungo,M,INC,,MoS,,"Thursday, 25 April 1957","Tuesday, 10 April 1962",Lok Sabha,Cuttack,Orissa,commerce,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication
1172,3,Nityanand Kanungo,M,INC,,MoS,,"Tuesday, 10 April 1962","Friday, 19 July 1963",Lok Sabha,CUTTACK,Odisha,commerce & industry,"commerce, industry, civil supplies",,,3_Odisha_15_1_0,Council of Ministers Publication,Council of Ministers Publication
1173,2,B V Keskar,M,INC,,MoS,,"Wednesday, 17 April 1957","Monday, 9 April 1962",Lok Sabha,Musafirkhana,Uttar Pradesh,information & broadcasting,"electronics, information technology & communications",,,,Council of Ministers Publication,Council of Ministers Publication
1174,2,Shah Nawaz Khan,M,INC,,DCM,,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Meerut,Uttar Pradesh,railways,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication
1175,2,M V Krishnappa,M,INC,,DCM,,"Wednesday, 17 April 1957","Thursday, 25 April 1957",Lok Sabha,Chikballapur,Karnataka,food & agriculture,"food, consumer affairs, public distribution",,,,Council of Ministers Publication,Council of Ministers Publication
1176,2,M V Krishnappa,M,INC,,DCM,,"Thursday, 25 April 1957","Friday, 5 July 1957",Lok Sabha,Chikballapur,Karnataka,food,"food, consumer affairs, public distribution",,,,Council of Ministers Publication,Council of Ministers Publication
1177,2,B S Murthy,M,INC,,DCM,,"Friday, 6 March 1959","Tuesday, 10 April 1962",Lok Sabha,Amalapuram,Andhra Pradesh,community development & cooperation,"rural development, community development, panchayati raj, rural development",,,,Council of Ministers Publication,Council of Ministers Publication
1178,2,Alungal Mathai Thomas,M,INC,,DCM,,"Tuesday, 21 May 1957","Tuesday, 10 April 1962",Lok Sabha,Ernakulam,Kerala,food & agriculture,"food, consumer affairs, public distribution",,,,Council of Ministers Publication,Council of Ministers Publication
1179,2,Abid Ali,M,INC,,DCM,,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Rajya Sabha,,Bombay,labour,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication
1180,2,Violet Alva,F,INC,,DCM,,"Tuesday, 23 April 1957","Tuesday, 10 April 1962",Rajya Sabha,,Bombay,home affairs,home affairs,,,,Council of Ministers Publication,Council of Ministers Publication
1181,1,Anil Kumar Chanda,M,INC,,DCM,,"Tuesday, 12 August 1952","Wednesday, 17 April 1957",Lok Sabha,Bolpur,West Bengal,external affairs,external affairs,,,,Council of Ministers Publication,Council of Ministers Publication
1182,2,Mono Mohan Das,M,INC,,DCM,,"Wednesday, 17 April 1957","Monday, 14 April 1958",Lok Sabha,Ausram,West Bengal,education & scientific research,education,scientific research,,,Council of Ministers Publication,Council of Ministers Publication
1183,2,Mono Mohan Das,M,INC,,DCM,,"Monday, 14 April 1958","Tuesday, 10 April 1962",Lok Sabha,Ausram,West Bengal,scientific research & cultural affairs,scientific research,culture,,,Council of Ministers Publication,Council of Ministers Publication
1184,2,Sardar Surjit Singh Majithia,M,SAD,,DCM,,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Sangrur,Punjab,defence,defence,,,,Council of Ministers Publication,Council of Ministers Publication
1185,2,Mohiuddin Ahmed,M,INC,Civil Aviation,DCM,,"Wednesday, 2 April 1958","Tuesday, 10 April 1962",Lok Sabha,Secunderabad,Andhra Pradesh,transport & communications,"transport: shipping, railways, civil aviation, tourism",communication,,,Council of Ministers Publication,Council of Ministers Publication
1186,2,Purnendu Sekhar Naskar,M,INC,,DCM,,"Wednesday, 2 April 1958","Tuesday, 10 April 1962",Lok Sabha,Mathurapur,West Bengal,rehabilitation,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication
1187,2,S V Ramaswamy,M,INC,,DCM,,"Wednesday, 2 April 1958","Tuesday, 10 April 1962",Lok Sabha,Salem,Madras,railways,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication
1188,2,Satish Chandra,M,INC,,DCM,,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Bareilly,Uttar Pradesh,commerce & industry,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication
1189,2,Tarkeshwari Sinha,F,INC,,DCM,,"Wednesday, 2 April 1958","Saturday, 10 May 1958",Lok Sabha,Barh,Bihar,economic affairs,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication
1190,2,Tarkeshwari Sinha,F,INC,,DCM,,"Saturday, 10 May 1958","Tuesday, 10 April 1962",Lok Sabha,Barh,Bihar,finance,finance,,,,Council of Ministers Publication,Council of Ministers Publication
1191,2,Morarji Desai,M,JP,,CM,,"Wednesday, 17 April 1957","Saturday, 22 March 1958",Lok Sabha,Surat,Gujarat,commerce,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication
1192,2,Morarji Desai,M,JP,,CM,,"Saturday, 22 March 1958","Friday, 28 March 1958",Lok Sabha,Surat,Gujarat,commerce,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication
