row_id,ls_number,NAME,GENDER,PARTY,DEPARTMENT,RANK,RANK_COMMENT,appointment_begin,appointment_end,HOUSE,CONSTITUENCY,STATE,ministry_name,ministry_category,ministry_category2,comments,pid,start_source,end_source,appointment_begin_in_datetime,appointment_end_in_datetime,appointment_difference_in_years,starting_year,end_year,list_of_years
1081,1,Satya Narayan,M,INC,,MoS,NOT_APPLICABLE,"Tuesday, 13 May 1952","Wednesday, 17 April 1957",Lok Sabha,Darbhanga,Bihar,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication,1952-05-13,1957-04-17,4.928232612579314,1952-01-01,1957-01-01,"1953,1954,1955,1956,1957,"
1082,1,Shah Nawaz Khan,M,INC,,DCM,NOT_APPLICABLE,"Thursday, 20 September 1956","Wednesday, 17 April 1957",Lok Sabha,Meerut,Uttar Pradesh,railways & transport,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication,1956-09-20,1957-04-17,0.572222564460598,1956-01-01,1957-01-01,"1957,"
1083,1,Shyam Nandan Mishra,M,JP,,DCM,NOT_APPLICABLE,"Friday, 10 September 1954","Wednesday, 17 April 1957",Lok Sabha,Begusarai,Bihar,planning,"statistics, planning and program implementation",,,,Council of Ministers Publication,Council of Ministers Publication,1954-09-10,1957-04-17,2.6010116566390824,1954-01-01,1957-01-01,"1955,1956,1957,"
1084,1,Surendra Kumar Dey,M,INC,,MoS,NOT_APPLICABLE,"Thursday, 20 September 1956","Wednesday, 17 April 1957",Rajya Sabha,NOT_APPLICABLE,Delhi,community development,"rural development, community development, panchayati raj",,,,Council of Ministers Publication,Council of Ministers Publication,1956-09-20,1957-04-17,0.572222564460598,1956-01-01,1957-01-01,"1957,"
1085,1,Swaran Singh,M,INC,,CM,NOT_APPLICABLE,"Tuesday, 13 May 1952","Wednesday, 17 April 1957",Rajya Sabha,NOT_APPLICABLE,Punjab,"works, housing & supply","works, housing, urban development",supply,,,Council of Ministers Publication,Council of Ministers Publication,1952-05-13,1957-04-17,4.928232612579314,1952-01-01,1957-01-01,"1953,1954,1955,1956,1957,"
1086,1,Swaran Singh,M,INC,,CM,Additional Charge,"Thursday, 30 August 1956","Wednesday, 14 November 1956",Rajya Sabha,NOT_APPLICABLE,Punjab,commerce & consumer industry,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication,1956-08-30,1956-11-14,0.20808093253112658,1956-01-01,1956-01-01,
1087,1,Syed Mahmud,M,INC,,CM,NOT_APPLICABLE,"Tuesday, 7 December 1954","Wednesday, 17 April 1957",Rajya Sabha,NOT_APPLICABLE,Bihar,external affairs,external affairs,,,,Council of Ministers Publication,Council of Ministers Publication,1954-12-07,1957-04-17,2.3600758400240935,1954-01-01,1957-01-01,"1955,1956,1957,"
1088,1,T T Krishnamachari,M,INC,,CM,NOT_APPLICABLE,"Tuesday, 13 May 1952","Thursday, 30 August 1956",Lok Sabha,Tiruchandur,Madras,commerce,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication,1952-05-13,1956-08-30,4.298514000971957,1952-01-01,1956-01-01,"1953,1954,1955,1956,"
1089,1,T T Krishnamachari,M,INC,,CM,NOT_APPLICABLE,"Tuesday, 13 May 1952","Thursday, 30 August 1956",Lok Sabha,Tiruchandur,Madras,industry,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication,1952-05-13,1956-08-30,4.298514000971957,1952-01-01,1956-01-01,"1953,1954,1955,1956,"
1090,1,T T Krishnamachari,M,INC,,CM,NOT_APPLICABLE,"Thursday, 30 August 1956","Wednesday, 17 April 1957",Lok Sabha,Tiruchandur,Madras,finance,finance,,,,Council of Ministers Publication,Council of Ministers Publication,1956-08-30,1957-04-17,0.6297186116073568,1956-01-01,1957-01-01,"1957,"
1091,1,V K Krishna Menon,M,IND,,CM,NOT_APPLICABLE,"Tuesday, 14 February 1956","Thursday, 17 May 1956",Rajya Sabha,NOT_APPLICABLE,Kerala,without portfolio,without portfolio,,exception: without portfolio,,Council of Ministers Publication,Council of Ministers Publication,1956-02-14,1956-05-17,0.2546253516499312,1956-01-01,1956-01-01,
1092,1,V K Krishna Menon,M,IND,,CM,NOT_APPLICABLE,"Thursday, 17 May 1956","Thursday, 4 April 1957",Rajya Sabha,NOT_APPLICABLE,Kerala,health,health,,,,Council of Ministers Publication,Council of Ministers Publication,1956-05-17,1957-04-04,0.8816060562502994,1956-01-01,1957-01-01,"1957,"
1093,1,V V Giri,M,INC,,CM,NOT_APPLICABLE,"Tuesday, 13 May 1952","Saturday, 7 August 1954",Lok Sabha,Pathapatnam,Madras,labour,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication,1952-05-13,1954-08-07,2.234132117702622,1952-01-01,1954-01-01,"1953,1954,"
1094,1,C C Biswas,M,INC,,MoS,NOT_APPLICABLE,"Tuesday, 13 May 1952","Wednesday, 17 April 1957",Rajya Sabha,NOT_APPLICABLE,West Bengal,indo pak agreement,external affairs,,,,Council of Ministers Publication,Council of Ministers Publication,1952-05-13,1957-04-17,4.928232612579314,1952-01-01,1957-01-01,"1953,1954,1955,1956,1957,"
1095,1,Morarji Desai,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 14 November 1956","Tuesday, 1 January 1957",not_applicable,not_applicable,not_applicable,commerce,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication,1956-11-14,1957-01-01,0.13141953633544837,1956-01-01,1957-01-01,"1957,"
1096,1,Morarji Desai,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 14 November 1956","Tuesday, 1 January 1957",not_applicable,not_applicable,not_applicable,consumer industry & heavy industry,heavy industry,,,,Council of Ministers Publication,Council of Ministers Publication,1956-11-14,1957-01-01,0.13141953633544837,1956-01-01,1957-01-01,"1957,"
1097,1,Morarji Desai,M,INC,,CM,NOT_APPLICABLE,"Tuesday, 1 January 1957","Wednesday, 17 April 1957",not_applicable,not_applicable,not_applicable,commerce,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication,1957-01-01,1957-04-17,0.29021814274078184,1957-01-01,1957-01-01,"1957,"
1098,1,Morarji Desai,M,INC,,CM,NOT_APPLICABLE,"Tuesday, 1 January 1957","Wednesday, 17 April 1957",not_applicable,not_applicable,not_applicable,industry,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication,1957-01-01,1957-04-17,0.29021814274078184,1957-01-01,1957-01-01,"1957,"
1099,3,Gulzarilal Nanda,M,INC,atomic energy,CM,NOT_APPLICABLE,"Wednesday, 27 May 1964","Tuesday, 9 June 1964",Lok Sabha,SABARKANTHA,Gujarat,atomic energy,atomic energy,,,3_Gujarat_9_1_0,Council of Ministers Publication,Council of Ministers Publication,1964-05-27,1964-06-09,0.035592791090850597,1964-01-01,1964-01-01,
1100,3,Gulzarilal Nanda,M,INC,atomic energy,CM,NOT_APPLICABLE,"Tuesday, 11 January 1966","Monday, 24 January 1966",Lok Sabha,SABARKANTHA,Gujarat,atomic energy,atomic energy,,,3_Gujarat_9_1_0,Council of Ministers Publication,Council of Ministers Publication,1966-01-11,1966-01-24,0.035592791090850597,1966-01-01,1966-01-01,
1101,3,Gulzarilal Nanda,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 27 May 1964","Tuesday, 9 June 1964",Lok Sabha,SABARKANTHA,Gujarat,external affairs,external affairs,,,3_Gujarat_9_1_0,Council of Ministers Publication,Council of Ministers Publication,1964-05-27,1964-06-09,0.035592791090850597,1964-01-01,1964-01-01,
1102,3,Gulzarilal Nanda,M,INC,,CM,NOT_APPLICABLE,"Sunday, 1 September 1963","Wednesday, 27 May 1964",Lok Sabha,SABARKANTHA,Gujarat,home affairs,home affairs,,,3_Gujarat_9_1_0,Council of Ministers Publication,Council of Ministers Publication,1963-09-01,1964-05-27,0.7364969848799086,1963-01-01,1964-01-01,"1964,"
1103,1,Jawaharlal Nehru,M,INC,,PM,NOT_APPLICABLE,"Tuesday, 13 May 1952","Wednesday, 17 April 1957",Lok Sabha,Phulpur,Uttar Pradesh,prime minister,prime minister's office,,,,Council of Ministers Publication,Council of Ministers Publication,1952-05-13,1957-04-17,4.928232612579314,1952-01-01,1957-01-01,"1953,1954,1955,1956,1957,"
1104,1,Jawaharlal Nehru,M,INC,,PM,NOT_APPLICABLE,"Tuesday, 13 May 1952","Wednesday, 17 April 1957",Lok Sabha,Phulpur,Uttar Pradesh,external affairs,external affairs,,,,Council of Ministers Publication,Council of Ministers Publication,1952-05-13,1957-04-17,4.928232612579314,1952-01-01,1957-01-01,"1953,1954,1955,1956,1957,"
1105,1,Jawaharlal Nehru,M,INC,,PM,NOT_APPLICABLE,"Tuesday, 27 January 1953","Monday, 10 January 1955",Lok Sabha,Phulpur,Uttar Pradesh,defence,defence,,,,Council of Ministers Publication,Council of Ministers Publication,1953-01-27,1955-01-10,1.952127695982806,1953-01-01,1955-01-01,"1954,1955,"
1106,1,Jawaharlal Nehru,M,INC,,PM,NOT_APPLICABLE,"Tuesday, 24 July 1956","Thursday, 30 August 1956",Lok Sabha,Phulpur,Uttar Pradesh,finance,finance,,,,Council of Ministers Publication,Council of Ministers Publication,1956-07-24,1956-08-30,0.10130255925857479,1956-01-01,1956-01-01,
1107,1,Jawaharlal Nehru,M,INC,,PM,NOT_APPLICABLE,"Wednesday, 30 January 1957","Wednesday, 17 April 1957",Lok Sabha,Phulpur,Uttar Pradesh,defence,defence,,,,Council of Ministers Publication,Council of Ministers Publication,1957-01-30,1957-04-17,0.2108188395381151,1957-01-01,1957-01-01,
1108,1,Lal Bahadur Shastri,M,INC,,CM,NOT_APPLICABLE,"Tuesday, 13 May 1952","Friday, 7 December 1956",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,railways,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication,1952-05-13,1956-12-07,4.569566794663819,1952-01-01,1956-01-01,"1953,1954,1955,1956,"
1109,1,Lal Bahadur Shastri,M,INC,,CM,NOT_APPLICABLE,"Tuesday, 13 May 1952","Friday, 7 December 1956",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,transportation,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication,1952-05-13,1956-12-07,4.569566794663819,1952-01-01,1956-01-01,"1953,1954,1955,1956,"
1110,1,Jagjivan Ram,M,INC,,CM,NOT_APPLICABLE,"Tuesday, 13 May 1952","Friday, 7 December 1956",Lok Sabha,Sasaram,Bihar,communications,"electronics, information technology & communications",,,,Council of Ministers Publication,Council of Ministers Publication,1952-05-13,1956-12-07,4.569566794663819,1952-01-01,1956-01-01,"1953,1954,1955,1956,"
1111,1,Jagjivan Ram,M,INC,,CM,NOT_APPLICABLE,"Friday, 7 December 1956","Wednesday, 17 April 1957",Lok Sabha,Sasaram,Bihar,railways & transport,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication,1956-12-07,1957-04-17,0.3586658179154945,1956-01-01,1957-01-01,"1957,"
1112,0,Maulana Abul Kalam Azad,M,INC,,CM,NOT_APPLICABLE,"Saturday, 6 May 1950","Tuesday, 13 May 1952",not_applicable,not_applicable,not_applicable,education,education,,,,Council of Ministers Publication,Council of Ministers Publication,1950-05-06,1952-05-13,2.0205753711575185,1950-01-01,1952-01-01,"1952,"
1113,2,Hafiz Mohammad Ibrahim,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 2 April 1958","Tuesday, 10 April 1962",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,irrigation & power,"irrigation, power & energy",,,,Council of Ministers Publication,Council of Ministers Publication,1958-04-02,1962-04-10,4.021985393266117,1958-01-01,1962-01-01,"1959,1960,1961,1962,"
1114,2,Kabir Humayun,M,BC,,MoS,NOT_APPLICABLE,"Wednesday, 17 April 1957","Thursday, 10 April 1958",Rajya Sabha,NOT_APPLICABLE,West Bengal,transport,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication,1957-04-17,1958-04-10,0.9801707085018857,1957-01-01,1958-01-01,"1958,"
1115,2,Kabir Humayun,M,BC,,MoS,NOT_APPLICABLE,"Wednesday, 17 April 1957","Thursday, 10 April 1958",Rajya Sabha,NOT_APPLICABLE,West Bengal,communications,"electronics, information technology & communications",,,,Council of Ministers Publication,Council of Ministers Publication,1957-04-17,1958-04-10,0.9801707085018857,1957-01-01,1958-01-01,"1958,"
1116,2,Kabir Humayun,M,BC,,CM,NOT_APPLICABLE,"Thursday, 10 April 1958","Tuesday, 10 April 1962",Rajya Sabha,NOT_APPLICABLE,West Bengal,scientific development,scientific research,,,,Council of Ministers Publication,Council of Ministers Publication,1958-04-10,1962-04-10,4.000082137210209,1958-01-01,1962-01-01,"1959,1960,1961,1962,"
1117,2,Kabir Humayun,M,BC,,CM,NOT_APPLICABLE,"Thursday, 10 April 1958","Tuesday, 10 April 1962",Rajya Sabha,NOT_APPLICABLE,West Bengal,cultural affairs,culture,,,,Council of Ministers Publication,Council of Ministers Publication,1958-04-10,1962-04-10,4.000082137210209,1958-01-01,1962-01-01,"1959,1960,1961,1962,"
1118,2,T T Krishnamachari,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Friday, 14 February 1958",Lok Sabha,Tiruchandur,Madras,finance,finance,,,,Council of Ministers Publication,Council of Ministers Publication,1957-04-17,1958-02-14,0.8295858231175178,1957-01-01,1958-01-01,"1958,"
1119,2,Ajit Prasad Jain,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Monday, 24 August 1959",Lok Sabha,Tumkur,Mysore,food & agriculture,"food, consumer affairs, public distribution",agriculture,,,Council of Ministers Publication,Council of Ministers Publication,1957-04-17,1959-08-24,2.351862119003128,1957-01-01,1959-01-01,"1958,1959,"
1120,2,Govind Ballabh Pant,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Tuesday, 7 March 1961",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,home affairs,home affairs,,,,Council of Ministers Publication,Council of Ministers Publication,1957-04-17,1961-03-07,3.8878279499236807,1957-01-01,1961-01-01,"1958,1959,1960,1961,"
1121,2,S K Patil,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Saturday, 29 March 1958",Lok Sabha,Banaskantha,Gujarat,irrigation & power,"irrigation, power & energy",,,,Council of Ministers Publication,Council of Ministers Publication,1957-04-17,1958-03-29,0.9473158244180236,1957-01-01,1958-01-01,"1958,"
1122,2,S K Patil,M,INC,,CM,NOT_APPLICABLE,"Saturday, 29 March 1958","Monday, 24 August 1959",Lok Sabha,Banaskantha,Gujarat,communications,"electronics, information technology & communications",,,,Council of Ministers Publication,Council of Ministers Publication,1958-03-29,1959-08-24,1.4045462945851044,1958-01-01,1959-01-01,"1959,"
1123,2,S K Patil,M,INC,,CM,NOT_APPLICABLE,"Saturday, 29 March 1958","Monday, 24 August 1959",Lok Sabha,Banaskantha,Gujarat,transport,"transport: shipping, railways, civil aviation, tourism",,,,Council of Ministers Publication,Council of Ministers Publication,1958-03-29,1959-08-24,1.4045462945851044,1958-01-01,1959-01-01,"1959,"
1124,2,S K Patil,M,INC,,CM,Additional Charge,"Saturday, 29 August 1959","Tuesday, 10 April 1962",Lok Sabha,Banaskantha,Gujarat,irrigation & power,"irrigation, power & energy",,,,Council of Ministers Publication,Council of Ministers Publication,1959-08-29,1962-04-10,2.614701191674025,1959-01-01,1962-01-01,"1960,1961,1962,"
1125,2,S K Patil,M,INC,,CM,NOT_APPLICABLE,"Monday, 24 August 1959","Tuesday, 10 April 1962",Lok Sabha,Banaskantha,Gujarat,food & agriculture,"food, consumer affairs, public distribution",agriculture,,,Council of Ministers Publication,Council of Ministers Publication,1959-08-24,1962-04-10,2.6283907267089672,1959-01-01,1962-01-01,"1960,1961,1962,"
1126,2,Bali Ram Bhagat,M,INC,,DCM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Arrah,Bihar,finance,finance,,,,Council of Ministers Publication,Council of Ministers Publication,1957-04-17,1962-04-10,4.980252845712095,1957-01-01,1962-01-01,"1958,1959,1960,1961,1962,"
1127,2,K D Malaviya,M,INC,,MoS,NOT_APPLICABLE,"Wednesday, 17 April 1957","Thursday, 25 April 1957",Lok Sabha,Domariagaj,Uttar Pradesh,"steel, mines & fuel","steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,Council of Ministers Publication,Council of Ministers Publication,1957-04-17,1957-04-25,0.021903256055908062,1957-01-01,1957-01-01,
1128,2,K D Malaviya,M,INC,,CM,NOT_APPLICABLE,"Thursday, 25 April 1957","Tuesday, 10 April 1962",Lok Sabha,Domariagaj,Uttar Pradesh,mines & oil,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,Council of Ministers Publication,Council of Ministers Publication,1957-04-25,1962-04-10,4.958349589656187,1957-01-01,1962-01-01,"1958,1959,1960,1961,1962,"
1129,2,L N Mishra,M,INC,,DCM,NOT_APPLICABLE,"Monday, 22 August 1960","Tuesday, 10 April 1962",Lok Sabha,Saharsa,Bihar,planning,"statistics, planning and program implementation",,,,Council of Ministers Publication,Council of Ministers Publication,1960-08-22,1962-04-10,1.6317925761651506,1960-01-01,1962-01-01,"1961,1962,"
1130,2,L N Mishra,M,INC,,DCM,NOT_APPLICABLE,"Monday, 22 August 1960","Tuesday, 10 April 1962",Lok Sabha,Saharsa,Bihar,labour & employment,"labour, employment, rehabilitation",,,,Council of Ministers Publication,Council of Ministers Publication,1960-08-22,1962-04-10,1.6317925761651506,1960-01-01,1962-01-01,"1961,1962,"
1131,2,Shyam Nandan Mishra,M,JP,,DCM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Begusarai,Bihar,planning,"statistics, planning and program implementation",,,,Council of Ministers Publication,Council of Ministers Publication,1957-04-17,1962-04-10,4.980252845712095,1957-01-01,1962-01-01,"1958,1959,1960,1961,1962,"
1132,2,V K Krishna Menon,M,IND,,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Trivandrum,Kerala,defence,defence,,,,Council of Ministers Publication,Council of Ministers Publication,1957-04-17,1962-04-10,4.980252845712095,1957-01-01,1962-01-01,"1958,1959,1960,1961,1962,"
1133,2,Raghuramiah Kotha,M,INC,,DCM,NOT_APPLICABLE,"Tuesday, 21 May 1957","Tuesday, 10 April 1962",Lok Sabha,Guntur,Andhra Pradesh,defence,defence,,,,Council of Ministers Publication,Council of Ministers Publication,1957-05-21,1962-04-10,4.887164007474486,1957-01-01,1962-01-01,"1958,1959,1960,1961,1962,"
1134,2,Raj Bahadur,M,INC,,MoS,NOT_APPLICABLE,"Wednesday, 17 April 1957","Tuesday, 10 April 1962",Lok Sabha,Bharatpur,Rajasthan,transport & communications,"transport: shipping, railways, civil aviation, tourism",communication,,,Council of Ministers Publication,Council of Ministers Publication,1957-04-17,1962-04-10,4.980252845712095,1957-01-01,1962-01-01,"1958,1959,1960,1961,1962,"
1135,2,K C Reddy,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Wednesday, 5 April 1961",Lok Sabha,Chikallapur,Mysore,works & housing,"works, housing, urban development",,,,Council of Ministers Publication,Council of Ministers Publication,1957-04-17,1961-04-05,3.9672272531263477,1957-01-01,1961-01-01,"1958,1959,1960,1961,"
1136,2,K C Reddy,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 17 April 1957","Wednesday, 5 April 1961",Lok Sabha,Chikallapur,Mysore,supply,supply,,,,Council of Ministers Publication,Council of Ministers Publication,1957-04-17,1961-04-05,3.9672272531263477,1957-01-01,1961-01-01,"1958,1959,1960,1961,"
1137,2,K C Reddy,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 5 April 1961","Tuesday, 10 April 1962",Lok Sabha,Chikallapur,Mysore,commerce & industry,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication,1961-04-05,1962-04-10,1.0130255925857479,1961-01-01,1962-01-01,"1962,"
1138,2,B Gopala Reddi,M,INC,Economic Affairs,MoS,NOT_APPLICABLE,"Sunday, 2 March 1958","Saturday, 10 May 1958",Rajya Sabha,NOT_APPLICABLE,Andhra Pradesh,economic affairs,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication,1958-03-02,1958-05-10,0.18891558348220702,1958-01-01,1958-01-01,
1139,2,B Gopala Reddi,M,INC,,MoS,NOT_APPLICABLE,"Saturday, 10 May 1958","Friday, 7 April 1961",Rajya Sabha,NOT_APPLICABLE,Andhra Pradesh,revenue & expenditure,finance,,,,Council of Ministers Publication,Council of Ministers Publication,1958-05-10,1961-04-07,2.9103951484287838,1958-01-01,1961-01-01,"1959,1960,1961,"
